GRTS_ID,frame_id
9001,221181
9013,267106
9033,250278
9062,268767
9065,234935
9077,252619
9097,254958
9102,148651
9125,305454
9126,287862
9141,251112
9161,290915
9205,244996
9206,247346
9225,235075
9241,287073
9286,297049
9289,218910
9290,227444
9314,204459
9321,225007
9333,267883
9353,240344
9382,255741
9397,270963
9417,262596
9422,141771
9446,278687
9461,235810
9525,272489
9545,251848
9570,199120
9574,260360
9609,266390
9634,210558
9637,306200
9638,290187
9653,215917
9673,277885
9678,164703
9717,222059
9718,239690
9801,235001
9830,252698
9865,268701
9893,293965
9909,229671
9929,280933
9938,212046
9941,305375
9973,225123
9974,245033
9990,301639
9993,223516
9994,231255
10037,263285
10086,262630
10101,257205
10121,261075
10126,136394
10131,286880
10150,285572
10165,242700
10185,282494
10197,298519
10201,250196
10229,243478
10230,251941
10249,235822
10250,241990
10265,274854
10281,239509
10310,297812
10313,212804
10314,226678
10338,211356
10345,231125
10357,252587
10377,250291
10382,177702
10406,260341
10421,268676
10441,266437
10446,137944
10469,294716
10470,271818
10485,236555
10505,228115
10569,236546
10598,258837
10633,253385
10677,223570
10697,287048
10702,173123
10741,231238
10742,242750
10761,227364
10825,244180
10854,256531
10889,254167
10917,297789
10918,280240
10933,218197
10953,286304
10958,171600
10997,218232
10998,232784
11014,305457
11017,225797
11018,227435
11110,264919
11125,260250
11145,258001
11150,135639
11155,283057
11174,287883
11189,246504
11209,280961
11225,242569
11253,243486
11254,246593
11273,239648
11274,241234
11289,280972
11305,241798
11334,297055
11337,212812
11362,206771
11381,256414
11401,244166
11430,254982
11445,266382
11446,261905
11465,267970
11470,154005
11494,280227
11509,238085
11529,230416
11561,232657
11593,241899
11622,268022
11637,273989
11657,253392
11685,292450
11701,228926
11721,283224
11726,163179
11730,208964
11733,293138
11765,229698
11766,242744
11849,249540
11878,264174
11881,233412
11913,260284
11918,145593
11941,301620
11942,274129
11957,222032
11977,288598
12021,217464
12022,235850
12041,222743
12042,214423
12066,199107
12073,228084
12085,260229
12105,237280
12134,271043
12149,254136
12169,254951
12174,147869
12198,285585
12213,250334
12233,271779
12265,272420
12277,251136
12297,241185
12313,284021
12362,231271
12366,211362
12386,209816
12393,227310
12405,262530
12425,234994
12454,257274
12469,264839
12489,267183
12494,152463
12499,276176
12518,276396
12533,237345
12597,273256
12614,291711
12617,251084
12642,200639
12681,270220
12706,211331
12725,212861
12745,279408
12750,160889
12754,209755
12773,295466
12789,220535
12790,235866
12834,189173
12873,232713
12902,258825
12917,275535
12937,264118
12965,294738
12966,276426
12981,223554
13006,157050
13045,231244
13046,248085
13065,231165
13066,222838
13129,242633
13158,267990
13161,228817
13173,257968
13193,255720
13222,284049
13237,248812
13257,283267
13273,248675
13301,243470
13302,251935
13321,235068
13337,287074
13382,295518
13385,221212
13386,225151
13390,206778
13410,207519
13417,226544
13429,270179
13449,238047
13478,259561
13493,267154
13513,266431
13518,140241
13542,272566
13557,238095
13577,218936
13621,272485
13641,243439
13666,200647
13670,258070
13705,263332
13733,307729
13749,231982
13769,282465
13774,163935
13813,220533
13814,238921
13833,222018
13897,241885
13926,257287
13961,257231
13989,297786
14005,217437
14025,288589
14034,211274
14069,224356
14070,244267
14089,225811
14090,222844
14153,249515
14158,189945
14182,266459
14185,229591
14197,255660
14217,258784
14222,143285
14246,283275
14261,248795
14281,284791
14293,291632
14297,247139
14325,244237
14326,250413
14345,239641
14346,238164
14361,272559
14406,292454
14409,220451
14410,222088
14434,209062
14453,256412
14473,242644
14478,175416
14502,257279
14517,264090
14537,271019
14542,134112
14566,277173
14581,235029
14601,225827
14602,227452
14665,235013
14694,257310
14729,252625
14757,302377
14773,225099
14793,289347
14798,169296
14837,228938
14838,246576
14857,224306
14921,243421
14950,262650
14985,256463
15013,291662
15014,278716
15029,215135
15049,284002
15054,164715
15093,219760
15094,241962
15110,303164
15113,228098
15114,220546
15182,186883
15206,264924
15221,257954
15241,258006
15246,137168
15251,283055
15270,284059
15285,244211
15305,271773
15349,242726
15350,242765
15369,241181
15370,234341
15385,280975
15430,298591
15433,219697
15458,205235
15465,219671
15477,255651
15497,242642
15526,253458
15541,218216
15561,275589
15589,297759
15590,271813
15605,240381
15625,225824
15669,286277
15689,241144
15718,268782
15753,254161
15781,300096
15797,228914
15817,276345
15822,160872
15861,231992
15862,242741
15881,230433
15945,250311
15974,268769
15977,236472
15989,253375
16009,261053
16038,275649
16053,243453
16073,289380
16105,269396
16117,214408
16118,238913
16137,227328
16138,221313
16162,200632
16230,267982
16245,254132
16265,252658
16270,146348
16294,290172
16309,232746
16329,276373
16373,249608
16393,241194
16394,251182
16409,287082
16425,243326
16458,218259
16501,270187
16521,241116
16526,176187
16550,267209
16565,262548
16585,266426
16590,144813
16614,287110
16629,234275
16710,300126
16713,246492
16745,221968
16777,263342
16802,204443
16806,256521
16821,219741
16841,274064
16869,299285
16870,274870
16885,215944
16905,225057
16969,239612
16998,268014
17001,239522
17013,277071
17033,264112
17061,300100
17077,230443
17097,273286
17102,160875
17138,294008
17141,224360
17142,250400
17161,228900
17205,273263
17225,249543
17254,271069
17269,256435
17289,259555
17294,151708
17318,273355
17333,244983
17353,287850
17397,250352
17398,241973
17417,238127
17433,282486
17482,229744
17486,203712
17506,212104
17525,262535
17545,235757
17574,252676
17589,264071
17609,267193
17614,152458
17619,276944
17638,274864
17653,237339
17717,276317
17734,294002
17737,248022
17762,194521
17766,254251
17801,270224
17845,217443
17865,277879
17870,165473
17874,212049
17893,293173
17909,217481
17910,234328
17929,217423
17954,185347
17993,233475
18022,261119
18037,271710
18057,269469
18085,293971
18101,230436
18121,274044
18126,156283
18165,232010
18166,251913
18185,228870
18186,229726
18229,270171
18249,242632
18278,270290
18281,231878
18293,259498
18313,254196
18318,144823
18342,285579
18357,249574
18377,286331
18421,247297
18422,243525
18441,233527
18457,274846
18502,296287
18505,215102
18506,224389
18530,209821
18537,229593
18549,257944
18569,249523
18574,179997
18598,261087
18613,268679
18633,264134
18638,139468
18661,293943
18662,275624
18677,241919
18697,220467
18746,131817
18761,234256
18790,256539
18825,261802
18857,267061
18869,226626
18889,286291
18894,169289
18898,211294
18933,225878
18934,240450
19017,237294
19046,260352
19081,258764
19109,300841
19125,213614
19150,170068
19189,222050
19190,245023
19209,225049
19210,231259
19302,264170
19305,229586
19317,254889
19337,257247
19342,138697
19365,303135
19366,287872
19381,250325
19401,277896
19413,293929
19417,245616
19445,249599
19446,244286
19465,233525
19466,239700
19481,278673
19526,291692
19529,215868
19530,217498
19554,206761
19561,216613
19573,257173
19593,251823
19598,173885
19622,259573
19637,266379
19657,267199
19662,137939
19686,279470
19701,235034
19721,223534
19722,230512
19765,289335
19785,241901
19814,265718
19817,237218
19849,257221
19877,301616
19893,230457
19913,288586
19918,173120
19925,296959
19957,225875
19958,250390
20041,250302
20057,274651
20070,264947
20105,252640
20133,295486
20134,277952
20149,215906
20169,284768
20213,216695
20214,237373
20234,219777
20265,224261
20326,265679
20341,260252
20361,254943
20366,141748
20390,286356
20405,246511
20425,273305
20469,245774
20489,238132
20490,247359
20505,284018
20554,212898
20578,207513
20585,225018
20597,267891
20617,238822
20622,173890
20646,259567
20661,268659
20681,266423
20686,150936
20691,280759
20710,280985
20713,271692
20725,238102
20745,221239
20761,270829
20789,277840
20793,273949
20806,292469
20809,244959
20834,194526
20873,264102
20902,281772
20917,221270
20937,271758
20965,293170
20981,222069
21026,190701
21065,241131
21094,263431
21109,273244
21129,264881
21157,300094
21158,271839
21173,225855
21193,279396
21198,157057
21237,225895
21238,248084
21257,228878
21321,248745
21350,268765
21353,233406
21365,256443
21385,260316
21413,301626
21414,290160
21429,249585
21449,287096
21493,248826
21494,241968
21513,234307
21529,284776
21574,299344
21577,221969
21578,228206
21582,207540
21602,204463
21609,225004
21621,266358
21641,236519
21666,212086
21670,255739
21685,268671
21705,266420
21710,138708
21715,280000
21733,297779
21734,280214
21749,234282
21769,212815
21813,276309
21833,248782
21858,193758
21862,258066
21897,267165
21925,304668
21926,287124
21941,214387
21961,280185
21966,166238
21989,293939
22005,215180
22006,235090
22025,215898
22050,184584
22089,236534
22118,256522
22153,270995
22181,293198
22197,228909
22217,277108
22226,208986
22261,228952
22262,247324
22278,303172
22281,225807
22282,228959
22325,262525
22345,245686
22374,267229
22389,261033
22409,258780
22438,282509
22453,246521
22473,284794
22489,249436
22517,251891
22518,245057
22537,235828
22553,274847
22569,240272
22598,293227
22601,212806
22602,224385
22626,209059
22633,228833
22645,258713
22665,247991
22670,174644
22694,258048
22709,270971
22729,264142
22757,295484
22758,273349
22773,232735
22793,231175
22857,232728
22886,261898
22921,257981
22949,308497
22965,224333
22985,289346
22990,173114
23029,226648
23030,238153
23049,229662
23113,244947
23142,254236
23177,261054
23205,300087
23206,281007
23221,222026
23241,283240
23246,172361
23253,303077
23285,220524
23286,236611
23305,223500
23306,229734
23398,264168
23413,261776
23433,258775
23438,134103
23443,284586
23462,288651
23477,245735
23497,280958
23541,249602
23542,242754
23561,233523
23577,278670
23622,299355
23650,205232
23669,260234
23689,248767
23718,253454
23733,262554
23753,270262
23758,156299
23782,277935
23797,239620
23817,227360
23861,281688
23881,238839
23910,264954
23913,237222
23945,260282
23973,296271
23989,231225
24009,286280
24014,160113
24021,295428
24053,225871
24054,249628
24073,225843
24137,248769
24166,264943
24169,232652
24201,257993
24229,305446
24230,275655
24245,218204
24265,288596
24309,213636
24310,232789
24329,226567
24330,215187
24354,201392
24361,226553
24422,267978
24437,258723
24457,252650
24462,144047
24467,287641
24486,284054
24501,249570
24521,276368
24565,244248
24585,241190
24601,285551
24650,217488
24654,208303
24674,209048
24681,228836
24693,264824
24713,233467
24742,259563
24757,270956
24777,269476
24782,153232
24806,278689
24821,241923
24841,214352
24857,262420
24885,278609
24902,294765
24905,248026
24930,199110
24969,268691
24994,211334
24998,284062
25013,217450
25033,274818
25038,160124
25061,291635
25077,218243
25078,235861
25122,189937
25161,237301
25190,266492
25193,235698
25205,274777
25225,262585
25253,299326
25254,272601
25269,225080
25289,277106
25294,153993
25333,231240
25334,251909
25353,228875
25385,220414
25397,270933
25417,248748
25446,268002
25449,236467
25461,254910
25481,254959
25509,302394
25510,288628
25525,251874
25545,287855
25589,244231
25590,248877
25609,235073
25625,289370
25670,297815
25673,221214
25674,227443
25698,206758
25705,223480
25717,267882
25737,241872
25766,254978
25781,267137
25801,264125
25806,142533
25830,278685
25845,236577
25865,215113
25909,275549
25929,250315
25954,198355
25958,261129
25993,264862
26018,212088
26021,303904
26037,228156
26057,278651
26101,221295
26102,241220
26185,240360
26214,253462
26249,267934
26277,296260
26293,227376
26313,279403
26322,208980
26325,302316
26357,226651
26358,245794
26377,223513
26378,223613
26421,266346
26441,247986
26470,262631
26485,257204
26505,260314
26510,135632
26534,284804
26549,243461
26569,282498
26581,299281
26613,245008
26614,249645
26633,241171
26634,241223
26649,276385
26665,241041
26694,297809
26697,221222
26698,219794
26722,212121
26741,253352
26761,244177
26766,177703
26790,261107
26805,267148
26825,263381
26830,135646
26854,273346
26869,235790
26889,231178
26953,235017
26982,260370
27017,255683
27045,306203
27061,222806
27081,287816
27086,170828
27125,231236
27126,244276
27145,228894
27209,243416
27225,273886
27238,253472
27273,255693
27301,299320
27302,279473
27317,220492
27337,284775
27342,167773
27381,220527
27382,233551
27401,222737
27402,228964
27494,262626
27509,258715
27529,261065
27534,134108
27539,286113
27558,290943
27573,246505
27593,277132
27637,246549
27657,237355
27658,235105
27673,279441
27689,241800
27718,297056
27721,212813
27746,205238
27765,253358
27785,244168
27814,255745
27829,219749
27830,261139
27849,267204
27854,155534
27877,298528
27878,280990
27893,241148
27913,231183
27957,286274
27977,238844
28041,255692
28069,293214
28085,227394
28105,286283
28110,163176
28149,227401
28150,245035
28169,226604
28185,261655
28233,251835
28262,262646
28265,232648
28297,257225
28302,145591
28325,301619
28326,275659
28341,220498
28357,298455
28361,288600
28405,215937
28406,235848
28425,223510
28426,213657
28430,201418
28450,199871
28457,227318
28469,261759
28489,238810
28518,270279
28533,254900
28553,254952
28558,146338
28582,284820
28597,251863
28617,274074
28661,247316
28662,250422
28681,240421
28697,281728
28746,231275
28750,209837
28770,210583
28777,229603
28789,264826
28809,235758
28838,255732
28853,264835
28873,271018
28878,152460
28883,274649
28902,274867
28917,241165
28937,215882
28981,271728
28998,291709
29001,250320
29026,201406
29030,255016
29065,270981
29090,208274
29109,215160
29129,277883
29134,160887
29138,208994
29157,294699
29173,213654
29174,235100
29218,189941
29257,235775
29286,261122
29301,275536
29321,267180
29349,292440
29365,224318
29385,274808
29390,154755
29429,232007
29430,251154
29449,227336
29450,224369
29481,219652
29493,267114
29513,243398
29542,267988
29557,257965
29577,254960
29582,146353
29606,281753
29621,247279
29641,282504
29685,244236
29686,248110
29705,234300
29721,287839
29766,294753
29769,221211
29770,226684
29794,207517
29801,225010
29813,270941
29833,238816
29862,261855
29877,267917
29897,265664
29902,140230
29926,272567
29941,237331
29961,219700
30005,278614
30025,242674
30050,201413
30054,252715
30089,264095
30114,209029
30117,310022
30118,281776
30133,228920
30153,281698
30158,166232
30197,223585
30198,241982
30217,221252
30281,238063
30310,257290
30345,258762
30373,298549
30389,215147
30409,290118
30418,208211
30453,223592
30454,244264
30470,305463
30473,222754
30474,226671
30537,251812
30542,191472
30566,264163
30569,231886
30581,256424
30601,259539
30606,139458
30630,289404
30645,250330
30665,280956
30677,294689
30709,245770
30710,248880
30729,237351
30730,238930
30745,276382
30790,291687
30793,219689
30794,219791
30818,208295
30837,254880
30857,243408
30862,175418
30886,258809
30901,263329
30921,267196
30926,135641
30949,292421
30950,277939
30965,235801
30985,223531
30986,228982
31049,236544
31078,263423
31113,254154
31141,303142
31157,222810
31177,289348
31182,169299
31189,299258
31221,228939
31222,245045
31285,274799
31305,243423
31334,263415
31369,252643
31397,291664
31398,277184
31433,281707
31438,164711
31477,218227
31478,241964
31494,303167
31497,229630
31498,221311
31590,266454
31605,258718
31625,261063
31630,140222
31635,282289
31654,282529
31669,242686
31689,273302
31733,243491
31753,238886
31754,232807
31769,277910
31781,302342
31814,300887
31842,203710
31861,252590
31881,242640
31910,254987
31925,219744
31945,274824
31973,298526
31974,274109
31989,213645
32009,226589
32073,241904
32102,270307
32105,238753
32137,255688
32165,298571
32181,227383
32201,275579
32206,160873
32245,230461
32246,248105
32265,228138
32309,271735
32329,248777
32358,270301
32373,254142
32393,258791
32398,151706
32422,276416
32437,244220
32457,289379
32489,270163
32501,213639
32502,238912
32518,302410
32522,220549
32546,200634
32553,227322
32565,261755
32585,241869
32614,270271
32629,266373
32649,253423
32654,147112
32678,289405
32693,234278
32713,289378
32757,250375
32777,237370
32778,249651
32793,288612
32809,245622
32838,301648
32842,216728
32866,203689
32873,225785
32885,268655
32905,240353
32910,177715
32934,268741
32949,264080
32969,263366
32974,147109
32979,278468
32998,288641
33013,233508
33049,267768
33094,293231
33097,245725
33122,197585
33129,220438
33161,263340
33190,284828
33205,218210
33225,271768
33230,157832
33253,299287
33269,216707
33333,287802
33353,237304
33382,268010
33385,237229
33417,266408
33445,299333
33461,223559
33481,271756
33486,158580
33525,226655
33526,251164
33545,229664
33609,251071
33638,270295
33653,254907
33673,260318
33678,151709
33701,303922
33702,272588
33717,248052
33733,293862
33737,288614
33781,251118
33782,238910
33801,232778
33817,283249
33866,228981
33870,202948
33890,211336
33897,222710
33909,266363
33929,233462
33958,252672
33973,263310
33993,267191
33998,151694
34003,277707
34022,272570
34037,238107
34101,272494
34118,294003
34121,247255
34150,255014
34185,267162
34213,302374
34229,215913
34249,279414
34254,163942
34258,211285
34277,293176
34293,216713
34294,233563
34313,216655
34338,186113
34377,234236
34406,257298
34421,271708
34441,271001
34469,296266
34485,231201
34514,209748
34549,228189
34550,248093
34569,228107
34570,228196
34613,268641
34633,244156
34662,271054
34665,231877
34677,259495
34697,252665
34702,145585
34726,284812
34741,251868
34761,284801
34805,248065
34806,242759
34825,233529
34841,271789
34886,293991
34890,222850
34914,211354
34921,228064
34933,261008
34953,250286
34982,260323
34997,269439
35017,264136
35022,142526
35045,295474
35046,276390
35061,238858
35081,229649
35130,133347
35145,232726
35174,255774
35209,259505
35253,225862
35273,284760
35278,168525
35317,225114
35318,238915
35401,242653
35430,259582
35465,257999
35493,300078
35509,219729
35529,287061
35534,168538
35573,220516
35574,243495
35593,223522
35594,232025
35657,236513
35686,264934
35689,231882
35701,253362
35721,261073
35726,143288
35749,301605
35750,287108
35765,247271
35785,277127
35797,296224
35801,245614
35829,250365
35830,245814
35849,234290
35850,237406
35865,277142
35910,295517
35913,215869
35938,202936
35957,261766
35977,249531
35982,177712
36006,261100
36021,262557
36041,270263
36046,134879
36070,281000
36085,232738
36105,230420
36149,290099
36154,132590
36169,239608
36198,264189
36201,237984
36233,257220
36261,295510
36277,231985
36297,281692
36302,161643
36309,300783
36341,223578
36342,251921
36361,225836
36425,250300
36453,311557
36454,265712
36489,254934
36517,295488
36518,277189
36553,284763
36597,217456
36598,238907
36618,212896
36649,223494
36661,253345
36710,264914
36725,261020
36726,266494
36745,252646
36750,138689
36774,284056
36789,244978
36809,276363
36853,245011
36873,239660
36874,247361
36889,282489
36938,214430
36942,210603
36962,212109
36969,225016
36981,268656
37001,239588
37006,177718
37030,261861
37045,268661
37065,267184
37070,148641
37094,280984
37097,271691
37109,238866
37129,218942
37190,296291
37193,242667
37257,262572
37286,282536
37301,222037
37321,274057
37349,291640
37365,220540
37410,191467
37449,241127
37478,264193
37493,276303
37513,265647
37541,299327
37557,225856
37577,280927
37582,154762
37621,228945
37622,247317
37641,231935
37666,178466
37685,269401
37705,247981
37734,267997
37737,234170
37749,255678
37769,252661
37797,303925
37798,287100
37813,248820
37833,288626
37877,248060
37878,250408
37897,235070
37913,284778
37958,297818
37961,220443
37962,228972
37966,205245
37986,203697
37993,226535
38005,269417
38025,241876
38054,254211
38069,268669
38089,266421
38094,141003
38117,297014
38118,280980
38133,233517
38153,213581
38197,272488
38217,248017
38242,194522
38246,261892
38281,262570
38309,303137
38310,288652
38325,213622
38345,277889
38350,167000
38389,218999
38390,236620
38409,215132
38434,184585
38473,234999
38502,255762
38537,270229
38565,293200
38581,230440
38601,280170
38606,164716
38610,212043
38613,304611
38645,228186
38646,246563
38662,302406
38665,225043
38666,232018
38709,265585
38729,246451
38758,268757
38773,257973
38793,257251
38798,137160
38822,284038
38837,245756
38857,283259
38869,300813
38873,249433
38901,251128
38902,248119
38921,236588
38937,272556
38953,241803
38982,299342
38985,212805
38986,225910
39010,208300
39017,229597
39029,255642
39049,249525
39054,174642
39078,259580
39093,267142
39113,263375
39118,134120
39141,293954
39142,274878
39157,234265
39177,229646
39226,133350
39241,235786
39270,261132
39305,258744
39333,308499
39349,225093
39369,290875
39374,172350
39413,229706
39414,238918
39433,231957
39497,246478
39526,252705
39561,254163
39589,299321
39590,277179
39605,220494
39625,285535
39630,170831
39637,303841
39669,222055
39670,235081
39689,226561
39690,230499
39782,264153
39797,259479
39817,257242
39822,136399
39846,288649
39861,243441
39881,277138
39893,293158
39925,248070
39926,246590
39945,236583
39946,241230
39961,277149
40006,300115
40034,202942
40041,214317
40053,260997
40073,248000
40102,254215
40117,264850
40137,268730
40142,157063
40166,278697
40181,238091
40201,228886
40265,237307
40297,238752
40329,259515
40357,293976
40373,230458
40393,282458
40398,158587
40405,296196
40437,228935
40438,245040
40457,223548
40521,248773
40550,264941
40585,259520
40590,147121
40613,305449
40614,274889
40629,219736
40649,290895
40693,217462
40694,232794
40713,226568
40714,215957
40738,201402
40745,225028
40806,268745
40821,254897
40841,254949
40846,147106
40870,285581
40885,250337
40905,272547
40949,242719
40969,237360
40985,286315
41034,215194
41038,211366
41058,208285
41065,228834
41077,265588
41097,232698
41126,260330
41141,270194
41161,270243
41166,153233
41190,277158
41205,241160
41241,263182
41286,296295
41289,248027
41314,202172
41353,268689
41378,212098
41382,283300
41397,215156
41417,275586
41422,159359
41426,208227
41445,293166
41461,218242
41462,235863
41506,189935
41545,236537
41574,266489
41577,236462
41589,273246
41609,262586
41637,300854
41638,274132
41653,223550
41678,157818
41717,228947
41718,250379
41737,228108
41738,225898
41769,221945
41781,270168
41801,247982
41830,268750
41845,258729
41865,254193
41893,303161
41894,289394
41909,250347
41929,287857
41973,243468
41974,250403
41993,234304
42009,290132
42054,299348
42057,221215
42058,232031
42082,207521
42089,224246
42101,267121
42121,239578
42126,179244
42150,256509
42165,268667
42185,266416
42190,141768
42214,277919
42229,235047
42249,221999
42293,274014
42313,244964
42338,199880
42342,260365
42377,264864
42402,211327
42405,309260
42406,288656
42421,228158
42441,277122
42446,166994
42485,219767
42486,240455
42505,215896
42569,241887
42598,253468
42613,277067
42633,268698
42661,296263
42677,216674
42697,277875
42706,209746
42741,225121
42742,242736
42758,304702
42761,223511
42762,224376
42805,264816
42825,247990
42830,191475
42854,266457
42869,259500
42889,259547
42894,134102
42918,286333
42933,244225
42953,283263
42969,248671
42997,245006
42998,250414
43017,238878
43018,241227
43033,271795
43049,240274
43078,298572
43081,221220
43082,218264
43106,210593
43125,254113
43145,244943
43174,261873
43189,265620
43209,263378
43214,134116
43237,293189
43238,275645
43253,236561
43273,231944
43337,232719
43366,261900
43401,255685
43429,303907
43445,225867
43465,287814
43470,173122
43509,230469
43510,245808
43529,230422
43573,272505
43593,245718
43622,255768
43657,256460
43685,300083
43686,278711
43701,215137
43721,282479
43726,167775
43765,221293
43766,233552
43785,223504
43786,227434
43817,229610
43878,264157
43893,257950
43913,260300
43918,137933
43923,285349
43941,307725
43942,290181
43957,242679
43977,278663
43993,244861
44021,245784
44041,238118
44042,235103
44057,279445
44102,297825
44105,221226
44130,207534
44149,252591
44169,246464
44198,254985
44213,220513
44233,275595
44238,161656
44261,296997
44262,275640
44277,241915
44297,222759
44341,286275
44361,238080
44390,269548
44425,255690
44453,292447
44469,231975
44489,286286
44494,161648
44501,292370
44533,231994
44534,245801
44553,225840
44617,249544
44646,262647
44649,234941
44681,257223
44709,302388
44710,275657
44725,221263
44741,296925
44789,216703
44790,236616
44810,222081
44814,202184
44834,198340
44853,257168
44873,238044
44878,178484
44902,271042
44917,254901
44937,253419
44966,281755
44981,247272
45001,274073
45045,248079
45065,241188
45081,281726
45130,230510
45134,209836
45154,209043
45161,230364
45173,265591
45193,233459
45222,255734
45237,265601
45257,270252
45262,152462
45267,276177
45286,273338
